comment_id,video_id,video_title,channel_title,author,comment_text,published_at,like_count,reply_count,service_category
Ugx20_z6SZGVnEzdkWZ4AaABAg,OwIQi9ngosg,La red 5G de Claro llega a más ciudades,Claro RD,@AlejandroVillacíspalacios,Por si acaso si me llegó el saldo al teléfono de mí hijo que no contesto es decir se terminó el saldo sin hablar un segundo menos mal que tengo internet y por eso puedo mandar este mensaje,2026-04-05T00:19:55Z,0,0,Fibra Óptica e Internet Hogar
UgxBSenGwGRCTVpeth54AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@AbiMujica-v7x,No mi amor ojalá fuera tan fácil no siquiera terminan de atender a una,2026-04-02T16:46:11Z,1,0,Facturación y Tarifas
Ugw8v5vu0vJVN7nu49F4AaABAg,ekdDZO1zQCk,📶 Configuración APN Claro RD 2026 | Internet 4G/5G rápido en tu celular,Claro RD,@AlcidesAntonioHurtadoRamos,Configuracion de claro,2026-03-31T22:12:40Z,0,0,Fibra Óptica e Internet Hogar
UgzeoBRmmZCAOItExDt4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@Alexander_14DH,"Una pregunta para Claro, por que mi cel ya no sube 5G si antes lo hacía??",2026-03-31T16:01:39Z,0,1,Red Móvil y Cobertura 5G
UgzZembSlLBJiLIxx214AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@enamoradosdelosautos,Es increíble yo he escuchado ese anuncio y me he quedado con las ganas de escucharlo en YouTube siempre esa es mi música ahora,2026-03-31T00:30:08Z,0,0,Experiencia General de Marca
Ugz3TZT0-mHoPFwW7Ip4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@luisevargasdejesus6542,Yo tengo un Google pixel 9 pro XL y no se me pone 5G arriba solo LTE aunque activo el 5G ustedes deberían de hablar con Google,2026-03-30T20:01:51Z,4,5,Red Móvil y Cobertura 5G
UgzlDmRS1HoZAazIEcN4AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@onelso12,Eres lo mejor bro me fusionó😢 ahora tengo 5 g😊 Gracias brother ese video vale oro,2026-03-30T13:04:59Z,0,0,Red Móvil y Cobertura 5G
UgxjEVw97If52q4Nny14AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@onelso12,Esa cosa vale oro😊,2026-03-30T13:00:24Z,0,0,Red Móvil y Cobertura 5G
UgxD_NaW30vK5kId7RJ4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@Erilayna,DIA 5 INTENDANDO QUE CLARO ME RESPONDA ME LLAMO ERILAYNA 🎉 ‼️,2026-03-27T23:19:01Z,1,0,Experiencia General de Marca
Ugw9TjgEgCh7i-jaWEV4AaABAg,wpSBLTr1UFI,¿Cómo ATENDER QUEJAS y RECLAMOS de los CLIENTES?,Claro RD,@Halesito,fantastico m encanta piensas muy bien k inteligente eres un abrazo mi hermanito chico,2026-03-24T09:06:47Z,0,1,Atención al Cliente y Soporte
UgzcryRnrosandDtVb94AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@vanessalopez4129,Me pasa lo mismo no coloca los datos lo envían al.whasapp y hace la activation pero cuando voy hacer la recarga nos se puede,2026-03-22T18:18:25Z,0,0,Red Móvil y Cobertura 5G
UgxRwyhuJsuqlQS3CTZ4AaABAg,vyzj855irRw,Claro Nicaragua y su servicio al cliente,Claro RD,@LuisferminCardiza,Estamos en manos de Delincuentes profesionales y con licencia,2026-03-22T16:47:33Z,0,0,Atención al Cliente y Soporte
UgxDTlKUDV3gBrm2kBF4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@mauriciotrejo3777,Me cortaron las llamadas y tengo fecha de pago para los días 22 de cada mes y no es la primera vez que pasa,2026-03-19T16:27:18Z,0,0,Atención al Cliente y Soporte
UgyEw7tq6xkCuPYXfPl4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@cesartorressajoma,"Tengo un galaxy zflip 5, y no me sale esa opción",2026-03-18T17:32:03Z,0,0,Red Móvil y Cobertura 5G
Ugzv2toMyxFtpSCfVCJ4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@lenincarpio6477,"El problema de esa función es, que cuando la activas y el 5G no está disponible, entonces el LTE no funciona de manera estable ni correcta, su funcionamiento no es el mismo que cuando solo dejas la opción LTE señalada…",2026-03-17T17:11:02Z,3,2,Red Móvil y Cobertura 5G
UgwhraYKUWxSyZLKbvB4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@harolisnovas2914,"Soy de claro, eso no silbe por aquí",2026-03-17T15:59:05Z,0,0,Red Móvil y Cobertura 5G
Ugxoc2rFSjdKCkWuV754AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@myster88jose,Motorola 5g,2026-03-17T14:50:46Z,0,0,Red Móvil y Cobertura 5G
UgyqEpDieJFURhKVRSl4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@joseluisdoradoenriquez8947,que cagada eso no sirve pa ni mierda solo sale error 😡😡😡,2026-03-14T21:11:29Z,0,0,Facturación y Tarifas
UgzmhGuSGaljX0lAlOV4AaABAg,tFedIElQiLs,0800 CLARO 🔴 Número de Teléfono de Atención al Cliente (2026),Claro RD,@RonaldArevaloPinedo-x3t,Claro,2026-03-11T21:23:36Z,0,0,Experiencia General de Marca
Ugx3W2H-5rNMn383g8x4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@ISA-alvarezgarcia4323,Por q no le responden a nadie. 😡😡😡,2026-03-11T20:03:27Z,0,0,Facturación y Tarifas
Ugw3MPlwHqgnNBFmnqZ4AaABAg,tFedIElQiLs,0800 CLARO 🔴 Número de Teléfono de Atención al Cliente (2026),Claro RD,@adrianamariaospinaramirez346,Claro,2026-03-11T17:09:52Z,0,0,Experiencia General de Marca
UgxUMrG25U1wSMaQKfN4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@TeapotDrawss,Y cuando uso el internet va más lento que trailer en reversa 💔,2026-03-11T04:39:13Z,2,0,Fibra Óptica e Internet Hogar
Ugyv5svMuHHyEvSZb2d4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@EdgarSánchez-x1y,5:47 Perú,2026-03-10T17:26:03Z,1,1,Atención al Cliente y Soporte
UgzBCKEOtmJ9q2Hn2Y14AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@luisalvarezc01,Funciona para los google pixel? Alguien que me confirme,2026-03-04T06:06:52Z,0,4,Red Móvil y Cobertura 5G
Ugx0PMptqM-e9guU56h4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@EmilianoVilchezzegarra,Quiero comunicarme con claro,2026-03-04T00:29:55Z,0,0,Atención al Cliente y Soporte
UgxziQSnL0DigFGbj3F4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@eriidddecon7668,Y eso funciona para un Samsung A21 ?,2026-03-03T11:22:33Z,0,0,Red Móvil y Cobertura 5G
Ugyciy9ZYZe6mYg9BkR4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@MariaEstelaMartinez-y5n,Yo compre uno me salio blokiado😢,2026-02-28T23:32:12Z,0,0,Facturación y Tarifas
UgxhVYfupFDwz88wmDR4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@CarmitoMedina-b2s,1:07,2026-02-28T21:08:38Z,0,0,Experiencia General de Marca
UgzpBmsXdz1TyoiNeCh4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@albaniaramirez3662,Gracia señor por todos Gracia por cuidar y renovarme cada días bendiciones gloria a Dios aleluya 🙌,2026-02-28T12:29:38Z,11,1,Experiencia General de Marca
UgzpgAaJeWZKq1oTA694AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@JoséDíaz-w7t,No sale nada puras mentiras,2026-02-26T17:11:44Z,1,0,Red Móvil y Cobertura 5G
UgwezREGoE0MAgtBFsl4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@gloriarubio4750,El Salvador y,2026-02-23T18:35:44Z,0,0,Atención al Cliente y Soporte
UgzbtqFSgGzt_oiNr414AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@misaelcamposicanaque,A mi no me sale 😢,2026-02-23T14:37:18Z,0,0,Red Móvil y Cobertura 5G
Ugwkr_Amwk_j6xqPh2F4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@doriammorelo6629,si claro me responde sigo su canal 🗣🗣,2026-02-21T18:10:13Z,0,1,Experiencia General de Marca
UgyQ6GmFiY5iUeg_wft4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@luane_rd,Jajajaka,2026-02-19T14:24:13Z,0,0,Experiencia General de Marca
UgyQbPExPThT7ffHMth4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@jijihola26,Bro no me deja 😢😢,2026-02-15T20:02:23Z,2,0,Experiencia General de Marca
Ugwq69d4Ya-IUGVgrmp4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@Lalilaoficial,DÍA 1 HACIENDO QUE LA CUENTA DE CLARO RD ME RESPONDA 🗣‼️🔥,2026-02-15T18:58:52Z,36,9,Experiencia General de Marca
UgwZ5lEY9c_oHRQCIaV4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@gersonsotelochavez803,Q bueno q ya existe el deslike 😇,2026-02-14T03:21:22Z,0,0,Red Móvil y Cobertura 5G
Ugx9_NGjPE492H_3fkZ4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@Alonbes007-zz8qe,``elige el numero de documento y quita el numero de documento`` XDDDD,2026-02-13T15:03:26Z,1,0,Facturación y Tarifas
UgyNZAdH0CWjTxS2_g54AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@ritavanesapolanco6903,"Estoy esperando mi bendición,por ser un cliente claro fiel de  su fundación en el país.",2026-02-13T03:39:13Z,13,0,Experiencia General de Marca
UgyTYZep_tA6Tb0iyx14AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@IMimiG,Cuánto tiempo demora la activación? Me dice que está fuera de servicio,2026-02-12T15:55:50Z,5,3,Atención al Cliente y Soporte
UgwHUrZXqHPKUHD-OBZ4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@yngrijoapena1761,Vi a nashla😂😂😂😂 a montessquiu😂😂😂😂😂😂,2026-02-12T10:41:31Z,3,0,Experiencia General de Marca
UgxPxPQUlPKMpluyMNN4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@ErikaPillco-y9h,Ami celular active sin cortes y ahora no quiere desabilitarse y esta consumiendo mi crédito,2026-02-09T14:54:35Z,0,0,Facturación y Tarifas
UgzHHj0TSb9uTzOwegR4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@WebinSonador,🎉😊 wuelvin,2026-02-07T00:46:41Z,0,0,Red Móvil y Cobertura 5G
Ugy7-4hx7h_uJciHQUh4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@davidgutierrezgarcia6218,A caray 😅 si el canal se llama claro Colombia que tiene que ver en México,2026-02-05T20:46:07Z,0,0,Facturación y Tarifas
Ugyv-2WNHO10xn0qUnd4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@DanielRomero-jt,Amén gracias que le bendiga a todos ❤❤❤❤❤,2026-02-01T03:53:03Z,10,0,Experiencia General de Marca
Ugxud_wgMH2TQvoyMLV4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@delisvargas8147,Y si es una persona ciega que quiere activar esto cómo puede saber lo que ustedes están explicando ahí si no tiene ningún tipo de voz? Sugiero que sea más accesible la información.,2026-01-31T02:53:45Z,1,0,Red Móvil y Cobertura 5G
Ugxw7alTxRkk_yZsQ_Z4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@mariaelenal-s1h5r,soy tigo claro es caca,2026-01-30T03:13:47Z,1,0,Facturación y Tarifas
UgwEB8w0B3JwEwZzyj54AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@juanluis2092,Solo tienen 5G para las marcas de celular que ellos importan 😒,2026-01-29T23:41:35Z,0,0,Red Móvil y Cobertura 5G
UgzpRvDK-oZQiRGMDLx4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@ArturoAlmonte-b2z,Mi campo no llega,2026-01-29T17:43:59Z,0,0,Red Móvil y Cobertura 5G
UgwN2d30Q0K4y85DlVB4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@xXMrScaryXx,"Saludos yo estoy teniendo problemas con el 5G, sube y baja a 4G continuamente, antes no me pasaba eso",2026-01-29T15:45:25Z,0,1,Red Móvil y Cobertura 5G
Ugz8LSYsoVa0lGTZJK54AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@JoscarliMejias,Pero tienen que estar diciendo malas palabras,2026-01-29T00:20:33Z,0,0,Experiencia General de Marca
UgzxVm1Ub3axhT9OLdR4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@patricioovallelantigua994,"!!!Falso!!! Claro tiene más cobertura,  es más vieja en el mercado. desde el 1930 cuando era CODETEL.",2026-01-27T18:25:28Z,1,1,Fibra Óptica e Internet Hogar
Ugx33WpKD2tbCdtNNj94AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@perlahxs,Sugerimos a  Claro debe invertir menos en anuncio e invertir mas en su red óptica para mejorar,2026-01-27T09:21:29Z,11,1,Experiencia General de Marca
Ugw8K8v0TWPEncaI8Kd4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@brannycedeno6823,Merengue y publicidad juntos. Qué asco. 😂,2026-01-26T11:54:34Z,3,0,Experiencia General de Marca
UgxTA_ifnqj6tmdGHDV4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@Kaine_crimson,excelente,2026-01-23T18:03:55Z,0,0,Facturación y Tarifas
Ugxu2cXv-wKm4XNkwfx4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@FrankLuisMañón,Es que está gente del diablo creen que uno paga un internet para que ellos esten poniendo su anuncio gente del diablo,2026-01-23T16:08:17Z,40,0,Fibra Óptica e Internet Hogar
Ugx5NrC0l6TSUz4wB954AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@ProvidenciaDelaCruz-b7t,Ok Claro está bien gracias,2026-01-22T04:41:50Z,10,0,Experiencia General de Marca
Ugy95-NosgxTu8lUXlB4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@JoseGarcia-kb2jd,Amen gracias a Dios mediante claro,2026-01-21T22:15:40Z,7,1,Experiencia General de Marca
Ugz0OuGvcJIo45gz3Zx4AaABAg,rHf6Xta_Jio,Claro RD - Yo soy Claro Percusivo,Claro RD,@JoseGarcia-kb2jd,An😢,2026-01-21T22:15:22Z,0,0,Experiencia General de Marca
UgzIv5sKMnvhGlLXhh54AaABAg,9KLGU3mLPng,Claro RD - Internet en Fibra Óptica para el Hogar,Claro RD,@Ivonne-cabezas,Jinete avícola!!!,2026-01-21T22:00:38Z,1,1,Fibra Óptica e Internet Hogar
Ugw35uNP5OHgJbwhjJJ4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@AntonioLopez-nu6bi,"Es una mierda, que arrepentido estoy,mejor me cambio a CNT",2026-01-20T03:05:29Z,0,0,Facturación y Tarifas
UgxOW5I4U8RrJPJn6QR4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@ismaelburgos9702,No pagare más mi cuenta don una empresa de delincuentes con corbata trate de llamar y no me dan alternativa,2026-01-20T00:16:43Z,0,0,Red Móvil y Cobertura 5G
Ugxpr6YrZq0Oz1jjyz94AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@ameliafariasbasilis5138,Sii pero ya deme el # por favor !,2026-01-19T18:25:08Z,1,1,Atención al Cliente y Soporte
UgyDvJwB6rDHbGOx86t4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@guarolopez2977,Pura mentira y dan un número de wasap y no pasan a ningún asesor xd,2026-01-16T15:03:57Z,21,0,Facturación y Tarifas
UgxhaS7fUlMiQeD4Dqp4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@mikeas_42,"Pregunta,(soy niño)para que sirve :v",2026-01-10T03:39:02Z,0,2,Facturación y Tarifas
UgwYLBTWbZJFh6FPaPt4AaABAg,hYcd1zA3hfo,Claro RD - 4ta. Generación de Fibra Óptica,Claro RD,@elian3524,Podrian tus anuncios dejar de molestar tanto🙏😭,2026-01-06T20:19:57Z,0,0,Fibra Óptica e Internet Hogar
UgyDFOhQ63hiWXnO_MV4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@ManuelPenela-s8h,Quero saber el número servicio al cliente pof,2026-01-04T16:18:59Z,0,0,Atención al Cliente y Soporte
UgzbtBZaP1JTG57R5Bx4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@ManuelPenela-s8h,Hola necesito hablar con un  ejecutivo de empresa claro,2026-01-04T16:16:41Z,0,0,Atención al Cliente y Soporte
UgxCpDEKZ4M8GjJm1-14AaABAg,hYcd1zA3hfo,Claro RD - 4ta. Generación de Fibra Óptica,Claro RD,@DaylanJose,Eso está muy bien,2026-01-04T02:08:31Z,1,0,Fibra Óptica e Internet Hogar
UgwyL1B3-FZwrAoGs4d4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@_S0norSebas,Lit ise eso y esta que me dice incorrecto esto es uan m,2026-01-03T04:17:53Z,2,0,Facturación y Tarifas
UgwMq4vmUgE3B6h9xRl4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@stivenff5571,Clarooooo 😢 no me deja por fa ayudaaa,2025-12-26T19:03:44Z,0,0,Facturación y Tarifas
UgwE5lO4C4dp4U3eKft4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@JennifferHouseKeeperRHernandez,Estamos con tigo,2025-12-24T19:26:23Z,5,0,Facturación y Tarifas
UgzAR0f7M65icARqfuh4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@eltao7853,Cómo registro mi IMEI de mi cel.,2025-12-24T06:47:29Z,1,0,Facturación y Tarifas
UgzfpG_Nk-9pKY8OvwN4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@alexandersalazar-j6i,Malicimo tengo dos meces sin cable,2025-12-20T16:21:19Z,1,1,Atención al Cliente y Soporte
UgwCOcc5dZktois0BnV4AaABAg,vyzj855irRw,Claro Nicaragua y su servicio al cliente,Claro RD,@alexandersalazar-j6i,Nunca contestan,2025-12-20T16:09:28Z,0,0,Atención al Cliente y Soporte
Ugx8LWRmFd0mU0aOPXV4AaABAg,vyzj855irRw,Claro Nicaragua y su servicio al cliente,Claro RD,@alexandersalazar-j6i,Nunca contestan,2025-12-20T16:08:53Z,0,0,Atención al Cliente y Soporte
UgxY0oUe4ojXeXrZl2V4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@abrahamsiles2952,"Es mentira no activa el 5G solo debilitas la seguridad de tu equipo, na caigas en sus estafas",2025-12-19T19:39:03Z,5,0,Red Móvil y Cobertura 5G
UgwUSbSns5yUmL8-Aqx4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@microplastics777,"""y listo"" 🤓🤓🤓🤓🤓🤓",2025-12-18T23:52:23Z,1,0,Facturación y Tarifas
UgzOpQz1hBIeHYxrH714AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@JaimeenriqueLeon,Es mentira a mí me dice que ponga el apellido y de ahí no pasa el registro,2025-12-17T17:04:55Z,5,1,Facturación y Tarifas
Ugy6BZ20_xIqOLAlnTZ4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@JoanMiranda-p9s4k,Tengo que activar mi sim,2025-12-16T18:42:38Z,4,0,Facturación y Tarifas
Ugwz4QQyhWXN1A5INu14AaABAg,S1_jiDCsjBA,Claro RD - 4ta. Generación de Fibra Óptica,Claro RD,@nathaliegomez1825,Me encanta esto tipo de comercial.,2025-12-15T23:13:36Z,0,1,Fibra Óptica e Internet Hogar
UgyO1SAiV8rsSJIth0l4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@AngélicaMaríaMoralesRangel,Solo se puede en algunos así que no se deseperen,2025-12-14T03:05:29Z,10,0,Red Móvil y Cobertura 5G
Ugypw9XSFZUZHPe0h1d4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@VerónicaAlexis-g7f,Jajajaja,2025-12-14T00:55:57Z,2,1,Atención al Cliente y Soporte
UgyqzZQPNybqNN5iM9l4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@teresasosa3595,No responde,2025-12-13T11:46:52Z,0,0,Experiencia General de Marca
UgwnhnHDie0fudsZAEV4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@BradisantonioGARCIA,Como ago para saber mi bono claro,2025-12-06T00:35:58Z,0,0,Facturación y Tarifas
UgwkzI8Boqx0tEl0BaN4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@virtuosasoy,NADA Q VER!!😂,2025-12-02T03:40:39Z,8,0,Red Móvil y Cobertura 5G
Ugw_yUVs8hOjFEzP47J4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@andresrodriguezsanchez-jo7lp,Baba,2025-12-01T23:29:46Z,0,0,Experiencia General de Marca
UgzbfL_jU2e2RCoyt2N4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@MateoHer-w1d,😮😮😮😮,2025-12-01T02:57:07Z,0,0,Facturación y Tarifas
UgzTQPJogK5Q9dKGH1t4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@jmdeltrap,😂😂 eso no funciona almenos no por mi zona 5 g de Claro es más marketing que otra cosa,2025-11-30T00:16:23Z,0,0,Red Móvil y Cobertura 5G
Ugz1sezqKOiIvgeeVit4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@juanmlb1686,Yo digo que claro 1000 por míl velocidad y señal en realidad claro y altice tienen la real competencia... Claro tiene en la degradación ventaja puedes poner un paquete plus que es ásperisimo....,2025-11-29T15:26:40Z,0,1,Fibra Óptica e Internet Hogar
UgxPZ6kqcz-Bda5DLkx4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@Ilbintheis,Yo tengo el 17 pro max y nunca tengo cobertura de 5G,2025-11-28T22:00:35Z,0,1,Red Móvil y Cobertura 5G
UgzjeSA9BjgXJHqqre14AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@FabianaMatosVazquez-zd1np,Importante,2025-11-27T17:19:55Z,0,0,Experiencia General de Marca
UgyYZzY1DyUUMP2UglB4AaABAg,wlVtVw0_lPc,Registra tu línea prepago 📱🤩,Claro RD,@flakita5575,Claro roba puse una recarga y nunca me llegó,2025-11-27T03:53:57Z,3,1,Facturación y Tarifas
Ugz3mbvGh4ZlONUOVzZ4AaABAg,HmoDQRaxFNs,Claro RD - 4ta. Generación de Fibra Óptica (módem),Claro RD,@johelinck7566,"Que hermoso, lastima que aquí ando sufriendo con 10mb y se cae en un municipio tan grande como Vicente noble 😂😂😂",2025-11-25T22:56:14Z,2,0,Fibra Óptica e Internet Hogar
UgwcO0OSfL_yqHLLQLJ4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@Nicolas_7_94,El Claro fijo Argentina. ¿Se configura como tonos o pulso? Para marcación,2025-11-25T16:16:16Z,0,1,Atención al Cliente y Soporte
UgzsUfjR-_vLaTYffPl4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@GilbertoEchavez-g3m3n,Guiero pedir ablar con un asesor para solicitar un plan,2025-11-25T10:42:23Z,0,0,Atención al Cliente y Soporte
UgwW8ZQLKhQ5CjKuVJN4AaABAg,S1_jiDCsjBA,Claro RD - 4ta. Generación de Fibra Óptica,Claro RD,@zeuski117,"Háganlo disponible en todo Santo Domingo, tendré que mudarme al centro de la ciudad solo para poner el nuevo plan de 1000mbps 😭😢",2025-11-21T14:12:10Z,1,1,Fibra Óptica e Internet Hogar
Ugyznw9p7yJ9hzHcWTV4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@candidomolina9771,quiero informacion de servicio al cliente de claro en Honduras,2025-11-20T22:02:29Z,2,1,Atención al Cliente y Soporte
Ugx4akwM6XCRiBrfk0l4AaABAg,TKWpVefFVkQ,La Mejor compañía internet móvil de República Dominicana.,Claro RD,@juanson1967,"De acuerdo contigo claro velocidad buenos equipos,  altice cobertura precios asequibles y viva buenos precios pero muy inevitable",2025-11-20T14:35:21Z,1,1,Fibra Óptica e Internet Hogar
